video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
LwuKqS2Msng,ಶ್ರಾವಣ ಶುಕ್ರವಾರ ವಿಶೇಷ | ಭಾಗ್ಯದ ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ | Bhagyada Lakshmi Baramma | Lakshmi Devi Songs,"ಶ್ರಾವಣ ಶುಕ್ರವಾರ ವಿಶೇಷ | ಭಾಗ್ಯದ ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ | Bhagyada Lakshmi Baramma | Lakshmi Devi Songs

Songs In This Video
00:00 -  Sumanasa Vanditha
05:07 - Namastesthu Mahamaye
25:51 - Maha Lakshmi Stuthi

#astalakshmistotram 
#sumanasavanditha 
#mahalakshmistuthi 
#lakshmidevisongs 
#BhakthiSongs
#LakshmiDeviSongs
#BhakthiSongs
#Bhakthi
#Sravanamasam
#Sravanamasam2025",2025-08-21T22:45:06Z,UCKSdfQjHpMxLd2MjSQB0K2w,ಭಕ್ತಿ ಹಾಡುಗಳು ಕನ್ನಡ - Bhakti Songs Kannada,10,Music,"['ಶ್ರಾವಣ ಶುಕ್ರವಾರ ವಿಶೇಷ', 'ಭಾಗ್ಯದ ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ', 'Bhagyada Lakshmi Baramma', 'Lakshmi Devi Songs']",PT15M40S,hd,false,50193,197,0,0,7
ZNAuQCwsWTs,TEZ FFMIC 2025 | League Stage - Week 1 | Day 1 Co-Stream In Telugu - Munna Bhai Gaming,"Thank you so much for watching. ❤️​
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
 SOCIAL MEDIA HANDLES:- Follow Kotu Mava Plz
👍 Facebook► https://www.facebook.com/MunnaBhaiGaming144
📷 Instagram► https://www.instagram.com/munnabhai_gaming/
😉Whatsapp► https://whatsapp.com/channel/0029Va8w5VNLSmbTOVkZv50f
😂 Discord► https://discord.gg/mbg​
🐦 Twitter ► https://twitter.com/MUNNABHAIGAMING
💻Amazon► https://www.amazon.in/shop/munnabhaigaming
💰Upstox ► https://link.upstox.com/BJGhaK9oAqhSUfEK6
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Munna Bhai Hindi: https://www.youtube.com/@munnabhaihindiofficial
MBG Army: https://www.youtube.com/@MBGARMY
Team MBG : https://www.youtube.com/@teammbgofficial
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Currently, we are playing 
Garena Free Fire
Free Fire - Battlegrounds is a survival, third-person shooter game in the form of a battle royale .
Among Us
Fall Guys
Grand Theft Auto V
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
📧 BUSINESS EMAIL: mbgytbbusiness@gmail.com
➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Tags Ignore:
#freefire #munnabhaigaming #freefirelive #FreeFireLive #freefire #FreeFire #FreeFireLive #GarenaFreeFire #freefire #totalgaming #freefirelive #munnabhai #FreeFireindia #GarenaFreeFire #FreeFireAoVivo #fflive #freefiretelugu #freefiretelugulive #munnabhaigaming #munnabhaifreefire #freefirelive #munnabhaigaming #freefirelivetelugu #fflive #munnabhailive #mbg #mbgarmy #telugu 

Description Copy Kotaku Macha Nenu Chala Kastapadi Copy Kota Malli NUvu Danini Copy Kodtunava😆Kanisam Like Koti Copy Kotu Ledha Naku credits Evi🤣🤣 

🔥 Like, Share & Subscribe My Channel.",2025-08-22T19:15:07Z,UC9p7jJPFcdKS5pVZtB4oSnw,Munna bhai gaming,20,Gaming,"['free fire live', 'free fire', 'free fire telugu', 'free fire live telugu', 'ff live', 'live free fire', 'total gaming live', 'free fire india', 'telugu', 'ff live telugu', 'free fire live in telugu', 'garena free fire', 'ff', 'FREEFIRE', 'freefire', 'FREE FIRE', '#freefire', 'india free fire live', 'garena live', 'ajju bhai live', 'Munna Bhai Gaming', 'munna bhai free fire', 'munna bhai live', 'free fire telugu live', 'free fire in telugu', 'telugu grandmaster']",PT5H52M3S,hd,false,196769,19779,0,0,19
sMeYbduinsY,चुन्नी में चुन्नी में परफ्यूम लगावे चुन्नी म ~chunni mein chunni mein~ Sonam gujari Love Kush Meena,"#कुलदीप_महर_शेखपुरा #meenageet2021 #kuldeepmaharsekhpurameenageet
#meenageet2021 #bobyalwardance #कुलदीप_महर_शेखपुरा
#viral #meenageet2021 #mahendra #holi #holisong ,#bhojpurisong #bhojpuri #sadsong #holigeet #bobyalwardance #rajsthanisong #shorts #trending #viralvideo #dance #video #love #djsong #होली #कुलदीप_महर_शेखपुरा #kuldeepmaharsekhpurameenageet #rasiya  #videos #hitsongs 


Rasiya Prem Rag : चुन्नी में चुन्नी में परफ्यूम लगावे चुन्नी म ~chunni mein chunni mein~ Sonam gujari Love Kush Meena

◆Tital  :  चुन्नी में चुन्नी में परफ्यूम लगावे चुन्नी म
◆Singer : Lovekush Dungri 
◆Dancer : Sonam & Priya
◆Audio Rec. :  Mahakal Studio Kanota 
◆Director : Kuldeep Mahar Shekhpura 
◆Label : Rasiya Prem Rag










For Mor Latest Upadte 
Rani Rangili New Song 2020, Rani Thane Fursat Se Banai, God Thane Fursat Se Banai, New song 2020, Rajasthani new DJ Rimix Song 2020, Rajasthani Marwari New Song 2020, Raj Studio Raila, New Lokgeet 2020, New Bhajan 2020, Rani Rangili Kunwar Mahendra Song, New Marwadi Song, new Song 2019, Tejaji Thare Mandir Bole Koyaldi, Tik Tok Virel Song, Rani Rangili Tik Tok Virel song, Chora Mhare Kamar Kanakati Hale
Rani Rangili New song 2020, Rani Rangili Ratan Kudi song, Rani Rangili Pek banade song, Rani Rangili Kunwar Mahendra Singh Song, Rajasthani Marwari New Song 2020, Raj studio Raila, Gopal Music Recording studio, Mewari Brothers, Rajasthani DJ Song, Lilan singare song, लीलण सोंग, Rani Rangili Rajasthan
rajasthani comedy, new marwadi comedy, newrajasthani video, lichu marwadi, rajasthani chhore, pankaj sharma
rajasthani song, marwadi song, rajasthani songs, bana pardesa mat jao, rajasthani gana, rajasthani songs new, rajasthani new song, new rajasthani song, new rajasthani song 2020, new marwadi song, new marwadi song 2020, rajasthani song 2020, latest rajasthani song 2020, latest marwadi dj song 2020, rajasthani new songs dj 2020, rajasthani gane, marwadi gana, marwadi dj song 2020, rajasthani dj song, rajasthani new song 2020, marwadi song 2020, latest rajasthani song, songs
Mamta kota, ममता कोटा, Shree dev studio kota, Doi music, Gurjar song, Dj, Letest song, Prg, Nrg
Sonam Gujari, Singer Sonam Gujari, सोनम गुजरी, सिंगर सोनम गुजरी, Dance sonam Gujari, डांस सोनम गुजरी, सोनम गुजरी के विडियो, खाटूश्याम जी के भजन, Sonam Gujari ke program, Sonam Gujari ka dance, Dev जी के भजन, खाटूश्याम जी के गाने, सोनम गुजरी का नया गाना, रानी रंगीली, रानी रंगीली के नये विडियो, Rani rangili




Sonam Gujari सॉन्ग, Sonam Gujari ke song, सोनम गुजरी डांस, सोनम गुजरी न्यू सॉन्ग 2021, प्रकाश चंद गुर्जर के भजन, सोनम गुजरी और प्रकाश चंद गुर्जर, प्रकाश चंद गुर्जर के भजन 2021, नया गाना 2021, सोनम गुजरी न्यू राजस्थानी भजन, देव जी भजन सोनम गुजरी, देवनारायण भजन सोनम गुजरी, Rani Rangeeli song, कोमल रंगीली के भजन, गीता रबारी के भजन

rajasthani song, rajasthani songs 2020, narayan mhare do hi din datja, rajasthani songs, rajasthani folk songs, rajasthani, rajasthani video, marwadi video songs, hd, video, latest, new, rajasthani marwadi songs, 2020, narayan, mhare, do, hi, din, datja, songs, latest rajasthani songs 2020, नारायण म्हारे दो ही दिन डटजा new song 2020, राजस्थानी वीडियो सांग 2020, rekha shekhawat, rekha shekhawat dance, rekha shekhawat new song


songs, rajasthani songs, latest songs, latest songs 2020, #song, dev ji dj songs, latest punjabi songs, dj songs, latest rajasthani songs, songs 2016, latest punjabi songs 2020, hindi songs, rajasthani songs 2016 new dj, geeta gurjari devji songs, hottest songs, miyaram gurjar devji songs, ganesh ji songs, bhojpuri songs, chanda po songs, malaseri songs, tune lyrico songs, rajasthan dj songs, rajasthani songs dj, rupinder handa songs, amrapali dubey songs
Jio
sarthak, studio, Dev narayan bhajan, gurjar gadi chati ka, dev narayan new bhajan, #jayanti bhajan, #dev narayan bhajan, Bhura gurjar, Nach dikha, Godi ko

Marwadi DJ SOng New Marwadi Song Rajsthani Dhamaka Rajsthani Gorband Musicmarwadi music, rajsthani song, rajsthani latest video, rajsthani dj dance,",2025-08-18T11:35:21Z,UC53xmcWKHTXd0qwWTX3Y9kQ,Rasiya Prem Rag,22,People & Blogs,[],PT10M42S,hd,false,182473,578,0,0,11
_tIVdjsmX6M,🔴[Live] I am Back❤️🤞Bhul to nhi Gye😏?? - Free Fire Live !!,"telegram channel - https://t.me/UgAyush_FF
🔊So , Hi Guys I'm Ayush and Welcome to our channel UnGraduate Gamer💓👋!!
Don't forget to Subscribe our Channel😊. !!

********************************************************
   📸 Follow me on:- 

📷Instagram- https://www.instagram.com/ungraduate_ayush/?hl=en

🕊️Twitter- https://twitter.com/UngraduateG?s=09

🤖Discord- https://discord.gg/zkc3wyAGS4

********************************************************


  💻PC SPECIFICATIONS:- 
                           
CPU - AMD Ryzen 9 5900X 12-Core Processor

GPU - NVIDIA GeForce RTX 3080

RAM - 32.0 GB

********************************************************
    © Copyright:- 

👉I will allow anyone to make reaction videos but the video must remain branded under @UnGraduateGamer (with our channel link) in the description box. Comparison Videos not allowed(Mind-it).

👉Currently I'm playing Free fire Battleground

👉Thanks for reading my description😊

👉If  you got any problem with copyright in this video , you can contact me via mail ankitdubey6662@gmail.com


**",2025-08-22T17:56:57Z,UCgsWayzDGwj9CclwicO_R3w,UnGraduate Gamer,20,Gaming,[],PT1H41M,hd,false,189783,6180,0,0,7
bVEZjMdoqOE,Padhne Ne Aai (Official Music Video) Kehar Kharkiya | New Haryanvi Song 2025 | Heart Music,"Song - Padhne Ne Aai
Starring - Kehar Kharkiya , Somya Bhati
Original Singer - Rajbala Ji & Nardev Beniwal
Singer - Basant Mundi 
Lyrics - Kamal Singh & Basant Mundi
Music - Shiqari
Video - Meet Chuli

Producer - Kehar Kharkiya
Label -HeartMusic
Presenting Label - HeartMusic

Online Promotion - M Soni Sirsa
Instagram Promotion - Kehar Kharkiya

LOVE !! LIKE !! COMMENTS !! SUBSCRIBE

TITAL-
SINGER-
ARTIST-
WRITER- 
show place name -
thanks for -
DOP-   SunnY Chauhan
EDITING- SunnY Chauhan
MAKEUP-
SPACAL THANKS- ALL TEEM 

DIGITAL WORK :-  Globle Music Juction & WMG

Antil FilmHariyanvi # Owner:- Amit Chaudhary Antil
Office Number:- 9899612109

Music Label & Copyrights :- Antil Film Pvt Ltd

Mail Us :amitchaudhary2109@gmail.com

Contact Company (Person) Amit chaudhary _ 9899612109 Sumit chaudhary - 9650795609 
Website - WWW.ANTILFILMS.COM
---------------------------------------------------------------------------------------------------------

Enjoy and stay connected with us!!

Subscribe Antil film haryanvi channel for unlimited entertainment :- 
https://www.Antilfilms.com
https://www.youtube.com/@AntilEntertainment

Like us on Facebook :-
https:// https://www.facebook.com/amit.antil.5095?mibextid=ZbWKwL

instagram -https://www.instagram.com/singer_amit_chaudhary_antil/profilecard/?igsh=b2o4eHNzbHpldmdi

spotify - https://open.spotify.com/artist/6p8z00oZ8zrdkoR9Bt6Cis?si=eueXWD7VRXeQoihguu9QOA

threads - https://www.threads.net/@singer_amit_chaudhary_antil?invite=0 

snapchat - https://www.snapchat.com/add/amitguruji?share_id=uQ9LjDelcxg&locale=en-IN 

facebook - https://www.facebook.com/amit.antil.5095?mibextid=ZbWKwL",2025-08-22T06:41:47Z,UCeK0MtG4re-jj_hEW53BtnA,Antil Entertainment,24,Entertainment,"['ragini', 'ragani', 'रागिनी', 'rajbala ki ragani', 'ragni', 'haryanvi ragni', 'chhamma tiwari', 'rangarang program', 'ragni haryana', 'रागनी', 'rajbala ki ragni', 'हरियाणवी रागनी', 'hari mirch ki ragani', 'ragni haryanvi', 'haryana ki ragni', 'haryana ki ragani', 'हरियाणा की रागनी', 'competition', 'amit chaudhari', 'ragane', 'pepsi ki ragani', 'ragini ragini', 'ragini song', 'haryana ragani', 'ragni song', 'ranga rang program', 'ragini dance', 'ragne', 'hari mirch', 'ragine', 'ragni competition', 'sapna ragni', 'dehati ragni', 'new ragini']",PT2M57S,hd,false,62795,983,0,0,11
GEu0JkgG69M,🔴LIVE Unq Gamer | Pubg Mobile Punju VS Petta | Live Stream #shorts  #shortvideo  #625,"💎SUPPORT THE STREAM 💝
PAYTM NUMBER: 9030708531 | 9030708531@ptsbi
GOOGLEPAY : 9030708531 | raju811990@oksbi
PHONEPE : 9030708531@ybl | raju811990@ybl
BHIM UPI ID : 9030708531@upi
Streamlabs Donation : https://streamlabs.com/unqgamerraju
Paypal: https://www.paypal.me/unqgamerraju

💎 BECOME MEMBER/SPONSOR : https://www.youtube.com/channel/UCabjixiIIRDY6-dmaQVbPlA/join

💎FOLLOW ME ON TWITCH: https://www.twitch.tv/unqgamer
💎FOLLOW ME ON  INSTAGRAM : https://www.instagram.com/raju811990/
💎FOLLOW ME ON  TWITTER : https://twitter.com/unqgamerraju
💎FOLLOW ME ON  FB : https://www.facebook.com/groups/824519604701145/
💎JOIN MY DISCORD SERVER 🎮 https://discord.gg/FpfK298
💎 MY OFFLINE CONTENT ENJOY : https://bit.ly/2YrMEjc
💎 Business Email /Promotions : workforunq@gmail.com
💎Telegram:  https://t.me/+ierrdWsEUtE0ZGVl


💎 My Dream To Acheive 10 Million Subscribers..Help Me To Acheive My Dream:)

💎 Why I Scold People ?
💎Answer: Just For Fun Peace Of Mind/Reel Life Is Different From Real Life,So I Enjoy Screaming,Shouting On People in Game To Make My Audience Enjoy In All Of My Streams..Peace!!

💎i make  Streams for fun as i already said not to hurt anyone specifically,i want my audience to enjoy themselves in all my streams.
💎If you dont like my content please dont watch it.Stay Safe!!

💎 Friends Support The Stream Via Google Pay,PhonePe,Paytm To Make Streams More Energetic Mobile Number 9030708531

💎 My Punch Dialogue:
Punju vochi pettani koditai elavuntado chustara mari nenu koditai alanai vuntadi #Punju
Murga akai Murgi ko Mare tho Kaise Rehta Mai mare tho bhi aisa rehta #Murga
Rooster came and hit hen what happens the same way i sketch people #Rooster

💎 MY SONS CHANNEL: https://goo.gl/xfNJKW


💎 GAMES CURRENTLY PLAYING:
Battlegrounds Mobile India 
PUBG Mobile
Garena Free Fire
Call of Duty: Warzone
Grand Theft Auto V
Fortnite
Battlefield 2042

💎 My System Specifications:
Intel i9 12900k
Motherboard msi pro carbon z690
liquid cooling cooler master ml 360
ram corsair 64gb ddr5 5200 mhz
graphic card rtx gigabyte 3080ti
capture card elgato 4K 60 Pro Mk2
smps coolermaster 1050 watts
cabinet coolermaster td500
M.2 Samsung 980 Pro 2 TB
hard disk western digital 18tb
primary monitor Acer Predator 144Hz 4k 27 inches 
secondary monitor benq ew2440 60Hz
logitech 4k brio camera
blue yeti microphone
astro a 50 headphones
Ps5 
Dlink Dir 825 Router  
Gunnar glasses
Logitech keyboard and hyper x pulse wireless mouse
amazon basics extended mouse pad

*All donations are final.
*Donation With Hate/Negativity of any kind will not be read",2025-08-22T18:44:39Z,UCabjixiIIRDY6-dmaQVbPlA,Unq Gamer,24,Entertainment,"['gamers', 'freefire', 'games', 'live', 'gaming', 'amongus', 'gameplay', 'gametv', 'youtubegamer', 'livegaming', 'gamereview', 'gamecommentary', 'livestream', 'youtubegaming', 'gamer', 'ps', 'twitch', 'gamingcommunity', 'youtubegamingchannel', 'xbox', 'playstation', 'playfortnite', 'videogames', 'pcgaming', 'youtubegamers', 'twitchstreamer', 'streamer', 'minecraft', 'pubg', 'funny', 'comedy', 'lol', 'meme', 'trending', 'memes', 'subscriber', 'Youtube', 'gamecommunity', 'shortstiktok', 'funnyvideos', 'comedyvideos', 'lmao', 'laugh', 'tastyrecipes', 'cook', 'chef', 'homemade', 'foodie', 'recipes', 'diet', 'yummy', 'foodblogger', 'delicious', 'dinner', 'tasty']",PT3H5M34S,hd,false,136612,3550,0,0,0
nPh5STKJ4lg,శ్రావణ శుక్రవారం రోజు ఈ పాట వింటే అప్పులు బాధలు పోయి కోట్లు మీ వెంటే - MAHA LAXMI KANTI SUKRAVARAM,"DJ Folk

శ్రావణ శుక్రవారం రోజు ఈ పాట వింటే అప్పులు బాధలు పోయి కోట్లు మీ వెంటే - NIYAARAADHANA FRIDAY MAHA LAXMI - KANTI SUKRAVARAM",2025-08-21T22:30:09Z,UCjCsEpoRZguyA4wTHuru5SA,DJ Folk,22,People & Blogs,"['DJ Folk', 'శ్రావణ శుక్రవారం రోజు ఈ పాట వింటే అప్పులు బాధలు పోయి కోట్లు మీ వెంటే', 'NIYAARAADHANA FRIDAY MAHA LAXMI', 'KANTI SUKRAVARAM', 'lakshmi devi mangala harathi songs', 'lakshmi devi mangala harathi songs in telugu', 'lakshmi devi new songs', 'lakshmi devi old songs', 'lakshmi devi pooja songs', 'lakshmi devi pooja songs telugu', 'lakshmi devi songs', 'lakshmi devi songs by ms subbulakshmi', 'lakshmi devi songs by priya sisters', 'lakshmi devi songs diwali', 'lakshmi devi songs dj']",PT23M34S,hd,false,68929,372,0,0,8
vtAuH7q5oKQ,BACK TO BACK CHICKEN!! | BGMS VLOG DAY 3 | TEAM GODLIKE,"Day 3 of BGMS Season 4 was all about momentum! Out of 4 matches, We secured 2 back to back Chicken Dinners 🐔🔥.
The grind is long, but we’re locked in! and with your faith and support, we’re only getting stronger every day. 🙌
Don't forget to like, share, and subscribe to the GodLike channel for more Vlogs, gaming content, and epic adventures!
#GodLike #BGMS #DilSeGodLike
Follow our Socials:
Instagram: https://www.instagram.com/godlike.in
Twitter: https://twitter.com/GodLike_in
Music from #InAudio: https://inaudio.org/",2025-08-21T07:30:11Z,UCF1KpKu_VDjDgIThFQJqYkw,GodLike Esports,20,Gaming,['cc'],PT11M17S,hd,false,343025,39468,0,0,1075
65innAIqD2Q,#Video - #Raushan Rohi - #रंगदारी #मगही गाना - दादा जमींदार बाप रंगदार  - New #Maghi #Rangdari Song,"Subscribe to our channel now:-https://bit.ly/2OD0BHX
#Video - #Raushan Rohi - #रंगदारी #मगही गाना - दादा जमींदार बाप रंगदार  - New #Maghi #Rangdari Song

आप सब इस गाने का Reels बनाए - Make Your Reels  :-https://www.instagram.com/reels/audio/2507951049569384/


📀Song : Dada Jamindar Baap Rangdar
🎙️Singer : Jail Star Roshan Rohi
✍Writer : Omkant Ji 
🎼Music : Papu Bhai
📷Video : Ashish Park
🎥Choreographer :  Vicky Ds
🎞️Edit : Rahul Ji
✂️DI : Rohit Singh
👾Digital :Shashi Patel  
Publicity Design : Shahzad Graphics
Spl Thanks : Praveen Kashyap 9661280569
🤗Label : Speed Records Bhojpuri




Stream/Download From:-
Spotify : https://tinyurl.com/3kztyzmf
Gaana : https://tinyurl.com/juhckkzr
JioSaavn : https://tinyurl.com/3ayydj8
YT Music : https://tinyurl.com/ktc8x58s
Amazon Music : https://tinyurl.com/58mmtfby
Apple Music : https://tinyurl.com/5n8zwk67



Follow us on-
Youtube: http://bit.ly/2mkWWDo
Facebook: http://bit.ly/2EYtZ5N
Instagram: http://bit.ly/2mqk7w9
Snapchat: https://www.snapchat.com/add/speedbho...

Contact For More information :
Mukesh Pandey : +91 7838198086, 9661280569",2025-08-21T01:15:01Z,UC_oLUu-LxYOn9mDRR9k5x-A,SPEED RECORDS BHOJPURI,10,Music,"['speed records bhojpuri', 'bhojpuri magahi gana', 'latest bhojpuri magahi songs', 'Dada Jamindar Baap Rangdar', 'दादा जमींदार बाप रंगदार', 'rangdari maghi song', 'raushan rohi maghi son', 'raushan rohi new song', 'raushan rohi rangdari song', 'rangdari maghi gana', 'raushan rohi maghi song 2025', 'raushan rohi rangdari video song', 'raushan rohi song new', 'raushan rohi new', 'dada jamindar bap rangdar roshan rohi', 'roshan rohi ke naya magahi gana', 'dada jamindar baap rangdar roshan rohi', 'Roshan Rohi']",PT4M4S,hd,false,289825,20744,0,0,1024
ZD7Bxsq3qhY,Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger - 3d Animal Game - Funny 3d Animals,"Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger - 3d Animal Game - Funny 3d Animals
#funny3danimals #animals3d #longslidegame",2025-08-22T06:25:04Z,UC-paQKaWx-8JGYY555exgSA,Animal Fantasy 3d,24,Entertainment,[],PT5M55S,hd,false,233418,19559,0,0,462
bekWBA3Zv6A,छठी है कान्हा की Chhathi Hai Kanha Ki - Krishna Chatti Bhajan - Krishna Song - New Bhajan 2025,"छठी है कान्हा की Chhathi Hai Kanha Ki - Krishna Chhathi Bhajan - Krishna Song - New Bhajan 2025  

🙏 श्रीकृष्ण जन्मोत्सव की दिव्य छठी का आनंद लीजिए इस मधुर भजन के साथ और डूब जाइए भक्ति और प्रेम की अमृतधारा में।

🌿 सुनिए, महसूस कीजिए और बाँके बिहारी लाल के आशीर्वाद को सबके साथ साझा कीजिए 🌿

You will find devotional bhajan on our page. 
https://cutt.ly/Tk3gdSX 

Best Krishna Ji Bhajan 
🎶 Aarti Kunj Bihari Ki  : https://www.youtube.com/watch?v=2Z-fmerGtSw
🎶 Yashoda Maiya De Do Badhai : https://www.youtube.com/watch?v=Zhnk5uRhmk8
🎶 Laddu Gopal Sabse Pyaro Laage : https://www.youtube.com/watch?v=AZmVqtaXgVI
🎶 Shri Krishna Amritwani : https://www.youtube.com/watch?v=98cRMR3ciaA
🎶 Chhoto Chhoto So Krishna Kanhaiya : https://www.youtube.com/watch?v=qH23ZnaGods
🎶 Shree Krishna Sharnam Mamah : https://youtu.be/ZZNDEtpmRDc?si=uzVvFCDnykSnnTlr
🎶 Sanware Ko Dil Me Basa Kar : https://www.youtube.com/watch?v=uxIo1LEceqU

► Album - Chhathi Hai Kanha Ki
► Song - Chhathi Hai Kanha Ki
► Singer - Rinky Vishwakarma
► Music - MM Brothers
► Lyrics - Sukhdev Nishad
➤ Label - Vianet Media
➤ Sub Label - Ambey
➤ Parent Label - Shubham Audio Video Pvt. Ltd.
91422-DVT_VNM / 2259-TDVT-1924

 👉 Subscribe Now: https://cutt.ly/Tk3gdSX
👉 Like us on Facebook: https://www.facebook.com/ambeybhakti
👉 Follow us on Instagram :- https://www.instagram.com/ambeybhakti/?hl=en

अंबे_भक्ति के सुपरहिट भजन और आरतियां सुनने के लिए @ambeyBhakti  चैनल को सब्सक्राइब करें, अन्य भक्तों के साथ शेयर करें, और वीडियो को लाइक करना न भूलें! 

Hindi & English Lyrics 

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

कन्हा की छठी, कन्हा की छठी
Kanha Ki Chhathi, Kanha Ki Chhathi

नंद बाबा बाँट रहे दान, छठी है कन्हा की
Nand Baba Bant Rahe Dan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

आज बिरज में धूम मची है
Aaj Biraj Mein Dhoom Machi Hai

आज बिरज में धूम मची है
Aaj Biraj Mein Dhoom Machi Hai

घर-घर में बने मिष्ठान, छठी है कन्हा की
Ghar Ghar Mein Bane Mishthan, Chhathi Hai Kanha Ki

घर-घर में बने मिष्ठान, छठी है कन्हा की
Ghar Ghar Mein Bane Mishthan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

देख छवि सब बलि-बली जाए
Dekh Chhavi Sab Bali Bali Jaye

देख छवि सब बलि-बली जाए
Dekh Chhavi Sab Bali Bali Jaye

चेहरे पे मधुर मुस्कान, छठी है कन्हा की
Chehre Pe Madhur Muskan, Chhathi Hai Kanha Ki

चेहरे पे मधुर मुस्कान, छठी है कन्हा की
Chehre Pe Madhur Muskan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

कृष्ण कन्हैया पालना झूले
Krishna Kanhaiya Palna Jhule

कृष्ण कन्हैया पालना झूले
Krishna Kanhaiya Palna Jhule

बने बालक ही भगवान, छठी है कन्हा की
Bane Balak Hi Bhagwan, Chhathi Hai Kanha Ki

बने बालक ही भगवान, छठी है कन्हा की
Bane Balak Hi Bhagwan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki

मैयाँ बाँट रही पकवान, छठी है कन्हा की
Maiya Bant Rahi Pakwan, Chhathi Hai Kanha Ki 

#LadduGopalChatti2025 #ChhathiHaiKanhaKi #KrishnaChattiBhajan #RinkyVishwakarma #AmbeyBhakti #VianetMedia #KrishnaBhajan #NewBhajan",2025-08-20T22:30:06Z,UC5fbdgYVnVwnEcM2KnaeZ0g,Ambey Bhakti,10,Music,"['छठी है कान्हा की', 'Chhathi Hai Kanha Ki', 'Krishna Chatti Bhajan', 'Krishna Song', 'New Bhajan 2025', 'krishna Bhajan New', 'Bhakti song', 'Krishna Janamotsav Song', 'krishna bhajan', 'krishna chati song', 'Rinky Vishwakarma', 'Ambey Bhakti', 'Vianet Media', 'shri krishna chati song', 'krishna chati 2025', 'chati ke bhajan', 'krishna chati bhajan', 'छठी भजन', 'new krishna bhajan', 'shri krishna bhajan', 'krishna latest bhajan', 'krishna chhathi bhajan', 'krishna chatti puja', 'krishna chatti song', 'Laddu Gopal Song']",PT5M10S,hd,false,182766,744,0,0,30
8NCr_a70jHU,FREE FIRE MALAYALAM LIVE,"#freefire  #akshayakz #fflive 

Insta: https://www.instagram.com/akshayakz1/
Contact : akshayakz654@gmail.com
Discord: https://discord.gg/SdJmwwPj2n",2025-08-23T08:16:15Z,UCcd2fUoVQfbV5c1TosJKUSw,AKSHAY AKZ,20,Gaming,[],PT3H13M15S,hd,false,54444,2104,0,0,3
